round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
20,98.58156028368795,0.07229740415039423,99.6,96.66666666666667,99.6,94.76190476190476,97.08333333333333,99.6,99.28571428571429,96.91820788383484
21,98.63611565739225,0.07147196798905497,99.6,95.83333333333333,99.2,98.80952380952381,97.08333333333333,99.6,99.28571428571429,96.8812689781189
22,98.58156028368795,0.07556159395683389,99.6,96.66666666666667,98.93333333333334,98.45238095238095,97.08333333333333,99.6,99.28571428571429,96.44950890541077
23,98.63611565739225,0.07269760654563814,99.6,95.83333333333333,97.06666666666666,98.69047619047619,97.08333333333333,99.6,99.28571428571429,97.2767391204834
24,98.52700490998363,0.08374173740468968,99.6,97.91666666666667,98.4,99.52380952380952,97.91666666666667,99.6,99.52380952380952,96.7916738986969
25,98.30878341516639,0.09338441760651064,99.6,95.83333333333333,99.6,99.28571428571429,97.91666666666667,99.6,99.52380952380952,96.87889075279236
26,98.58156028368795,0.08223759537037856,99.6,95.83333333333333,97.46666666666667,98.57142857142857,97.91666666666667,99.6,99.52380952380952,97.70150804519653
27,98.47244953627933,0.07852749595346314,99.6,95.41666666666667,98.8,99.28571428571429,97.91666666666667,99.6,99.52380952380952,98.01721358299255
28,98.52700490998363,0.07937904350697424,99.6,94.58333333333333,98.8,98.33333333333333,97.91666666666667,99.6,99.52380952380952,97.6407036781311
29,98.63611565739225,0.07501383715837086,99.6,95.41666666666667,97.86666666666666,99.16666666666667,97.91666666666667,99.6,99.52380952380952,96.1500198841095
30,98.47244953627933,0.08540909318071499,99.6,96.25,99.06666666666666,97.5,97.91666666666667,99.6,99.52380952380952,97.61386966705322
31,98.69067103109656,0.06744405266614069,99.6,97.08333333333333,98.8,98.92857142857143,97.91666666666667,99.6,99.52380952380952,96.48206233978271
32,98.69067103109656,0.07441030203586581,99.6,96.25,98.66666666666667,99.04761904761905,97.91666666666667,99.6,99.52380952380952,96.26478433609009
33,98.47244953627933,0.0685138381287006,99.6,95.41666666666667,97.2,99.4047619047619,97.91666666666667,99.6,99.52380952380952,95.92942500114441
34,98.63611565739225,0.07187567034847674,99.6,95.83333333333333,98.0,99.04761904761905,97.91666666666667,99.6,99.52380952380952,96.47200083732605
35,98.63611565739225,0.078328797331402,99.6,95.0,98.66666666666667,97.85714285714286,97.91666666666667,99.6,99.52380952380952,97.62541651725769
36,98.25422804146208,0.09378255702854246,99.6,95.0,99.2,98.92857142857143,97.91666666666667,99.6,99.52380952380952,98.1315746307373
37,98.3633387888707,0.08623387496582241,99.6,95.83333333333333,98.8,99.04761904761905,97.91666666666667,99.6,99.52380952380952,96.75851488113403
38,98.3633387888707,0.07507689668323267,99.6,95.41666666666667,93.33333333333333,99.28571428571429,97.91666666666667,99.6,99.52380952380952,96.9945616722107
39,98.47244953627933,0.0807611538636185,99.6,95.83333333333333,99.06666666666666,98.45238095238095,97.91666666666667,99.6,99.52380952380952,97.04348564147949
40,98.58156028368795,0.0699337760174942,99.6,94.58333333333333,99.33333333333333,96.54761904761905,97.91666666666667,99.6,99.52380952380952,95.72677206993103
41,98.69067103109656,0.0704984283461115,99.6,95.0,98.8,98.92857142857143,97.91666666666667,99.6,99.52380952380952,97.03925561904907
42,98.69067103109656,0.07444383981971348,99.6,95.83333333333333,98.53333333333333,99.04761904761905,97.91666666666667,99.6,99.52380952380952,95.80368161201477
43,98.58156028368795,0.07643062699132534,99.6,96.25,98.93333333333334,98.57142857142857,97.91666666666667,99.6,99.52380952380952,96.71715378761292
44,98.63611565739225,0.07535481920560164,99.6,90.83333333333333,98.26666666666667,98.45238095238095,97.91666666666667,99.6,99.52380952380952,97.23405456542969
45,98.63611565739225,0.08098519889339012,99.6,95.41666666666667,98.93333333333334,98.57142857142857,97.91666666666667,99.6,99.52380952380952,96.0797393321991
46,98.63611565739225,0.06962136624672988,99.6,95.41666666666667,97.86666666666666,94.76190476190476,97.91666666666667,99.6,99.52380952380952,95.93902897834778
47,98.74522640480087,0.07157643733858252,99.6,97.08333333333333,99.46666666666667,98.69047619047619,97.91666666666667,99.6,99.52380952380952,95.94995784759521
48,98.47244953627933,0.09430458894687412,99.6,95.83333333333333,97.2,98.80952380952381,97.91666666666667,99.6,99.52380952380952,96.86645841598511
49,98.41789416257501,0.08175338538371604,99.6,95.0,99.2,99.28571428571429,97.91666666666667,99.6,99.52380952380952,96.74741864204407
50,98.58156028368795,0.07203556334721285,99.6,94.16666666666667,93.06666666666666,96.66666666666667,97.91666666666667,99.6,99.52380952380952,98.21688961982727
51,98.63611565739225,0.0742425281486217,99.6,95.83333333333333,93.06666666666666,98.92857142857143,97.91666666666667,99.6,99.52380952380952,96.65292525291443
52,98.47244953627933,0.0788103754993213,99.6,95.0,99.2,98.57142857142857,97.91666666666667,99.6,99.52380952380952,95.92143940925598
53,98.74522640480087,0.06588078653275543,99.6,96.25,97.06666666666666,98.69047619047619,97.91666666666667,99.6,99.52380952380952,96.45020794868469
54,98.69067103109656,0.06955441703005284,99.6,97.5,99.2,98.80952380952381,97.91666666666667,99.6,99.52380952380952,96.02751755714417
55,98.41789416257501,0.08567107319573426,99.6,96.66666666666667,99.06666666666666,98.45238095238095,97.91666666666667,99.6,99.52380952380952,96.73410677909851
56,98.63611565739225,0.07409315568380909,99.6,96.25,98.8,98.45238095238095,97.91666666666667,99.6,99.52380952380952,97.28426694869995
57,98.69067103109656,0.07188106617832091,99.6,95.83333333333333,99.33333333333333,98.21428571428571,97.91666666666667,99.6,99.52380952380952,96.96568846702576
58,98.69067103109656,0.07316754518452116,99.6,93.75,97.33333333333333,98.21428571428571,97.91666666666667,99.6,99.52380952380952,95.78324913978577
59,98.41789416257501,0.08467922726425779,99.6,95.41666666666667,97.2,98.0952380952381,97.91666666666667,99.6,99.52380952380952,97.50334620475769
60,98.41789416257501,0.08755536217459253,99.6,95.41666666666667,97.2,98.57142857142857,97.91666666666667,99.6,99.52380952380952,97.16892576217651
61,98.74522640480087,0.07434017369187446,99.6,95.41666666666667,99.2,98.33333333333333,97.91666666666667,99.6,99.52380952380952,98.2040343284607
62,98.63611565739225,0.07811545873294656,99.6,95.83333333333333,98.0,98.33333333333333,97.91666666666667,99.6,99.52380952380952,95.4263026714325
63,98.47244953627933,0.07855927017075813,99.6,94.58333333333333,98.8,96.42857142857143,97.91666666666667,99.6,99.52380952380952,95.69314122200012
64,98.41789416257501,0.08485426891438065,99.6,93.33333333333333,98.93333333333334,98.69047619047619,97.91666666666667,99.6,99.52380952380952,96.29746723175049
65,98.63611565739225,0.072510464217289,99.6,96.66666666666667,99.06666666666666,99.16666666666667,97.91666666666667,99.6,99.52380952380952,97.86853647232056
66,98.63611565739225,0.07257723087630062,99.6,95.41666666666667,98.93333333333334,98.57142857142857,97.91666666666667,99.6,99.52380952380952,96.26717567443848
67,98.58156028368795,0.07367596165373659,99.6,96.25,98.8,98.33333333333333,97.91666666666667,99.6,99.52380952380952,96.19868230819702
68,98.63611565739225,0.07664180799449617,99.6,94.58333333333333,99.2,98.0952380952381,97.91666666666667,99.6,99.52380952380952,96.35510754585266
69,98.58156028368795,0.07244178510982552,99.6,97.08333333333333,98.4,99.16666666666667,97.91666666666667,99.6,99.52380952380952,96.42715716362
70,98.74522640480087,0.06933969811607626,99.6,95.83333333333333,99.33333333333333,98.69047619047619,97.91666666666667,99.6,99.52380952380952,96.78737354278564
71,98.25422804146208,0.09196749193729217,99.6,97.08333333333333,98.8,98.33333333333333,97.91666666666667,99.6,99.52380952380952,95.40208387374878
72,98.52700490998363,0.07437021302695061,99.6,95.41666666666667,97.73333333333333,99.04761904761905,97.91666666666667,99.6,99.52380952380952,95.19328951835632
73,98.41789416257501,0.08247378419513678,99.6,98.33333333333333,99.33333333333333,98.57142857142857,98.33333333333333,99.6,99.52380952380952,97.05813336372375
74,98.58156028368795,0.06738895416618043,99.6,95.41666666666667,98.53333333333333,97.02380952380952,98.33333333333333,99.6,99.52380952380952,96.66390013694763
75,98.63611565739225,0.06776644914385417,99.6,95.83333333333333,99.33333333333333,98.92857142857143,98.33333333333333,99.6,99.52380952380952,95.74013495445251
76,98.69067103109656,0.06902729731732037,99.6,97.08333333333333,97.33333333333333,98.80952380952381,98.33333333333333,99.6,99.52380952380952,96.74371552467346
77,98.09056192034916,0.10267146076236305,99.6,95.41666666666667,98.53333333333333,98.21428571428571,98.33333333333333,99.6,99.52380952380952,96.67265892028809
78,98.52700490998363,0.0754579689316321,99.6,95.83333333333333,98.93333333333334,98.80952380952381,98.33333333333333,99.6,99.52380952380952,97.13039088249207
79,98.79978177850518,0.0707028393334095,99.6,96.66666666666667,98.8,97.61904761904762,98.33333333333333,99.6,99.52380952380952,97.49565434455872
80,98.58156028368795,0.06903153589544296,99.6,95.41666666666667,96.13333333333334,97.61904761904762,98.33333333333333,99.6,99.52380952380952,95.92330241203308
