round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
34,97.2722313147845,0.1366994970173029,97.6,91.25,96.26666666666667,96.66666666666667,96.66666666666667,97.6,96.66666666666667,97.9212875366211
35,97.32678668848881,0.1432348288864636,97.6,94.16666666666667,97.06666666666666,96.9047619047619,96.66666666666667,97.6,96.9047619047619,97.38320589065552
36,97.32678668848881,0.1430963478111341,97.6,96.66666666666667,96.53333333333333,95.95238095238095,96.66666666666667,97.6,96.9047619047619,97.61697483062744
37,97.2176759410802,0.1474631550794082,97.6,94.58333333333333,95.86666666666666,96.54761904761905,96.66666666666667,97.6,96.9047619047619,97.61192607879639
38,97.2176759410802,0.1437356257289327,97.6,90.83333333333333,95.46666666666667,96.9047619047619,96.66666666666667,97.6,96.9047619047619,97.61910629272461
39,97.2176759410802,0.14349836805947766,97.6,96.25,88.4,96.30952380952381,96.66666666666667,97.6,96.9047619047619,97.12943005561829
40,97.2722313147845,0.1468886434309313,97.6,88.75,94.93333333333334,96.30952380952381,96.66666666666667,97.6,96.9047619047619,96.93079495429993
41,97.2176759410802,0.14367378895283386,97.6,80.41666666666667,96.13333333333334,94.28571428571429,96.66666666666667,97.6,96.9047619047619,97.09782457351685
42,96.1811238406983,0.17011658485240205,98.13333333333334,92.08333333333333,98.13333333333334,93.21428571428571,96.66666666666667,98.13333333333334,96.9047619047619,98.89736485481262
43,96.126568466994,0.17318556999289914,98.13333333333334,82.08333333333333,97.06666666666666,96.07142857142857,96.66666666666667,98.13333333333334,96.9047619047619,95.90367841720581
44,96.01745771958538,0.17584589201403011,98.13333333333334,89.58333333333333,95.86666666666666,96.42857142857143,96.66666666666667,98.13333333333334,96.9047619047619,97.00389432907104
45,95.63557010365521,0.17930174758055664,98.13333333333334,94.58333333333333,93.73333333333333,95.11904761904762,96.66666666666667,98.13333333333334,96.9047619047619,98.25426244735718
46,95.74468085106383,0.17830634727102607,98.13333333333334,91.66666666666667,94.8,96.9047619047619,96.66666666666667,98.13333333333334,96.9047619047619,98.55952286720276
47,95.5810147299509,0.1832044628781973,98.13333333333334,93.75,95.2,96.78571428571429,96.66666666666667,98.13333333333334,96.9047619047619,96.20078635215759
48,95.69012547735952,0.1765328479713985,98.13333333333334,93.75,79.86666666666666,96.07142857142857,96.66666666666667,98.13333333333334,96.9047619047619,96.74320149421692
49,95.90834697217676,0.1755680630900817,98.13333333333334,90.0,78.26666666666667,96.30952380952381,96.66666666666667,98.13333333333334,96.9047619047619,96.8446614742279
50,95.85379159847245,0.17047869467080154,98.13333333333334,90.0,97.73333333333333,95.95238095238095,96.66666666666667,98.13333333333334,96.9047619047619,96.6590428352356
51,95.85379159847245,0.17703252894691482,98.13333333333334,93.75,97.2,97.5,96.66666666666667,98.13333333333334,97.5,99.46406626701355
52,96.1811238406983,0.1752239088487715,98.13333333333334,90.0,94.4,97.73809523809524,96.66666666666667,98.13333333333334,97.73809523809524,99.2091555595398
53,96.34478996181124,0.1605740301270873,98.13333333333334,91.66666666666667,95.86666666666666,95.83333333333333,96.66666666666667,98.13333333333334,97.73809523809524,99.48375964164734
54,96.1811238406983,0.16719813880928117,98.13333333333334,92.5,94.26666666666667,94.28571428571429,96.66666666666667,98.13333333333334,97.73809523809524,98.43465924263
55,97.43589743589743,0.14639336981906972,98.33333333333333,92.08333333333333,96.66666666666667,98.33333333333333,96.66666666666667,98.13333333333334,98.33333333333333,98.8014988899231
56,97.59956355701037,0.14808811926170543,98.33333333333333,88.75,97.2,95.0,96.66666666666667,98.13333333333334,98.33333333333333,99.86649298667908
57,97.54500818330605,0.14672443932243462,98.33333333333333,89.58333333333333,97.06666666666666,96.42857142857143,96.66666666666667,98.13333333333334,98.33333333333333,101.16319561004639
58,97.59956355701037,0.14184189786741125,98.33333333333333,95.41666666666667,93.73333333333333,95.47619047619048,96.66666666666667,98.13333333333334,98.33333333333333,98.73787927627563
59,97.59956355701037,0.14328247096975624,98.33333333333333,93.75,96.4,97.5,96.66666666666667,98.13333333333334,98.33333333333333,100.49802494049072
60,97.59956355701037,0.1502862140508208,98.33333333333333,95.0,93.73333333333333,96.66666666666667,96.66666666666667,98.13333333333334,98.33333333333333,100.23966765403748
61,97.54500818330605,0.153415320892738,98.33333333333333,95.0,94.13333333333334,96.07142857142857,96.66666666666667,98.13333333333334,98.33333333333333,100.17847061157227
62,97.49045280960175,0.14614919292266834,98.33333333333333,94.16666666666667,97.33333333333333,94.04761904761905,96.66666666666667,98.13333333333334,98.33333333333333,100.66684436798096
63,97.59956355701037,0.14464704439260773,98.33333333333333,95.83333333333333,98.13333333333334,95.5952380952381,96.66666666666667,98.13333333333334,98.33333333333333,99.72160124778748
64,97.54500818330605,0.14860654722072247,98.33333333333333,94.16666666666667,95.33333333333333,95.83333333333333,96.66666666666667,98.13333333333334,98.33333333333333,99.9986412525177
65,97.38134206219313,0.14272034879380452,98.33333333333333,92.08333333333333,97.6,96.42857142857143,96.66666666666667,98.13333333333334,98.33333333333333,100.33490371704102
66,97.54500818330605,0.15039609165476828,98.33333333333333,94.16666666666667,97.2,95.11904761904762,96.66666666666667,98.13333333333334,98.33333333333333,100.71929836273193
67,97.43589743589743,0.1467854563339517,98.33333333333333,90.83333333333333,96.0,94.88095238095238,96.66666666666667,98.13333333333334,98.33333333333333,99.47352623939514
68,97.2176759410802,0.15184980541957413,98.33333333333333,90.41666666666667,96.26666666666667,92.73809523809524,96.66666666666667,98.13333333333334,98.33333333333333,99.38721656799316
69,97.54500818330605,0.14400518602683562,98.33333333333333,92.08333333333333,96.8,96.07142857142857,96.66666666666667,98.13333333333334,98.33333333333333,98.95486998558044
70,97.32678668848881,0.1479045994106102,98.33333333333333,92.08333333333333,94.66666666666667,96.07142857142857,96.66666666666667,98.13333333333334,98.33333333333333,101.01641178131104
