round,global_test_acc,global_test_loss,client1_val_acc,client2_val_acc,client3_val_acc,round_time
1,25.80469176213857,2.476469128296293,100.0,100.0,100.0,96.90484380722046
2,26.67757774140753,2.727632467089028,100.0,100.0,100.0,96.98974061012268
3,26.67757774140753,2.982765563603105,100.0,100.0,100.0,94.8391625881195
4,26.67757774140753,3.425137059441928,100.0,100.0,100.0,97.304696559906
5,25.641025641025642,3.2392227485262115,100.0,100.0,100.0,96.23754811286926
6,26.67757774140753,5.069852241154375,100.0,100.0,100.0,95.81433153152466
7,25.641025641025642,4.198198417137409,100.0,100.0,100.0,95.23281598091125
8,26.67757774140753,5.12290058053773,100.0,100.0,100.0,96.14693260192871
9,26.67757774140753,4.07478313199405,100.0,100.0,100.0,96.29487776756287
10,25.641025641025642,4.106723481211169,100.0,100.0,100.0,95.10035824775696
11,26.67757774140753,4.281939428428124,100.0,100.0,100.0,95.70937156677246
12,26.67757774140753,4.925003956104147,100.0,100.0,100.0,96.39409375190735
13,24.277141298417895,3.4221145243480287,100.0,100.0,100.0,94.80227398872375
14,26.67757774140753,5.0266953007928254,100.0,100.0,100.0,96.32441091537476
15,26.67757774140753,4.717060052115341,100.0,100.0,100.0,96.58861041069031
16,26.67757774140753,3.5962416796848693,100.0,100.0,100.0,94.91665601730347
17,26.67757774140753,3.9792235144253434,100.0,100.0,100.0,95.60066485404968
18,25.641025641025642,2.893981596519207,100.0,100.0,100.0,95.19166946411133
19,26.67757774140753,5.650410467180713,100.0,100.0,100.0,96.54856538772583
20,33.824331696672125,4.655859988311241,100.0,100.0,100.0,95.19295263290405
21,25.641025641025642,4.669502977667184,100.0,100.0,100.0,97.64680600166321
22,25.641025641025642,5.017640944184928,100.0,100.0,100.0,95.986159324646
23,26.67757774140753,4.44532167500463,100.0,100.0,100.0,95.29236769676208
24,25.641025641025642,5.5919857929492816,100.0,100.0,100.0,96.16769194602966
25,25.641025641025642,4.707086439790396,100.0,100.0,100.0,96.58360981941223
26,25.641025641025642,4.569214960624432,100.0,100.0,100.0,95.79935598373413
27,25.641025641025642,5.3746810945971255,100.0,100.0,100.0,96.03057050704956
28,25.641025641025642,7.280227052754369,100.0,100.0,100.0,97.13886380195618
29,27.22313147845063,5.646048381410796,100.0,100.0,100.0,96.75168561935425
30,25.641025641025642,4.910774835224809,100.0,100.0,100.0,95.95050883293152
31,25.641025641025642,5.922679954561694,100.0,100.0,100.0,96.50967836380005
32,25.641025641025642,4.667621563220846,100.0,100.0,100.0,96.52647066116333
33,22.74959083469722,4.712107185659738,100.0,100.0,100.0,96.06735348701477
34,26.67757774140753,5.340093238600369,100.0,100.0,100.0,95.27866959571838
35,25.641025641025642,4.875177950694643,100.0,100.0,100.0,95.32463359832764
36,25.641025641025642,4.206492091047353,100.0,100.0,100.0,96.54236841201782
37,26.67757774140753,4.917756224500722,100.0,100.0,100.0,95.09670424461365
38,25.641025641025642,5.6748249201939025,100.0,100.0,100.0,96.21084070205688
39,26.67757774140753,5.199329454323341,100.0,100.0,100.0,98.35453391075134
40,25.641025641025642,4.555533762635855,100.0,100.0,100.0,95.86905360221863
41,26.67757774140753,4.166087331442998,100.0,100.0,100.0,94.99787926673889
