round,global_test_acc,global_test_loss,client1_val_acc,client2_val_acc,client3_val_acc,round_time
1,34.58810692853246,1.3451875037160412,41.25,58.93333333333333,40.476190476190474,8.101534605026245
2,69.44899072558647,0.8625795615130457,55.833333333333336,71.6,75.0,8.19873309135437
3,68.90343698854338,0.7677676698257183,67.08333333333333,65.33333333333333,63.92857142857143,8.113756895065308
4,73.37697763229679,0.6767317395785759,54.166666666666664,60.53333333333333,77.02380952380952,8.046175956726074
5,76.65030005455537,0.6506461665548128,56.666666666666664,69.86666666666666,80.47619047619048,8.050647258758545
6,61.37479541734861,1.0421786205521946,60.0,54.0,47.857142857142854,8.162248134613037
7,77.79596290234588,0.5560965661344857,54.583333333333336,58.13333333333333,77.26190476190476,8.129359483718872
8,79.32351336606656,0.5078343266043169,70.41666666666667,74.93333333333334,65.83333333333333,8.157598495483398
9,80.03273322422258,0.4930002072761799,51.666666666666664,61.6,75.23809523809524,8.169651746749878
10,75.23186033824332,0.5889398846133002,63.333333333333336,55.6,80.23809523809524,8.115362405776978
11,80.90561920349154,0.512903055240368,78.75,75.33333333333333,52.142857142857146,8.103848218917847
12,81.28750681942171,0.47233811123617764,49.166666666666664,67.33333333333333,80.95238095238095,8.271793603897095
13,84.72449536279323,0.41800136504502133,65.83333333333333,85.6,86.42857142857143,8.203612327575684
14,66.12111292962356,0.8142817082076237,77.91666666666667,67.06666666666666,75.11904761904762,8.051679849624634
15,85.37915984724495,0.40643191543118706,60.0,76.93333333333334,83.92857142857143,8.043680667877197
16,86.90671031096564,0.4198318103264118,77.91666666666667,78.53333333333333,85.47619047619048,8.11851716041565
17,81.06928532460448,0.5096272065721709,79.58333333333333,84.8,68.92857142857143,8.136005640029907
18,85.43371522094927,0.390831761832895,80.0,74.66666666666667,84.64285714285714,8.14033842086792
19,85.16093835242772,0.39669351382502194,64.16666666666667,62.53333333333333,87.85714285714286,8.117597341537476
20,83.52427714129841,0.4256497714026221,76.25,55.733333333333334,78.57142857142857,8.20530104637146
21,86.7430441898527,0.370150117524739,80.0,86.8,85.71428571428571,8.163661479949951
22,88.70703764320785,0.32728440699906186,76.66666666666667,89.06666666666666,89.04761904761905,8.060977220535278
