round,global_test_acc,global_test_loss,client1_val_acc,client2_val_acc,client3_val_acc,round_time
1,23.567921440261866,1.5534235629542121,25.416666666666668,22.266666666666666,53.57142857142857,107.59320449829102
2,64.37534097108565,1.0718578634590938,35.0,42.93333333333333,47.142857142857146,106.4746150970459
3,60.61102018548827,0.8865774479405634,58.75,46.8,55.833333333333336,107.45659947395325
4,68.84888161483906,0.7600279280851627,30.833333333333332,68.13333333333334,32.023809523809526,107.68034172058105
5,78.72340425531915,0.5808685344868693,55.0,66.53333333333333,68.69047619047619,108.74487018585205
6,87.01582105837424,0.41525879091229934,78.33333333333333,81.86666666666666,80.71428571428571,108.15570950508118
7,86.2520458265139,0.455866286209945,71.25,48.93333333333333,83.57142857142857,105.9545648097992
8,89.68903436988543,0.33347575199501267,67.5,80.13333333333334,87.14285714285714,105.91653370857239
9,82.05128205128206,0.5184421680610756,64.16666666666667,70.13333333333334,40.357142857142854,106.5789270401001
10,82.8696126568467,0.46207753902879256,75.41666666666667,72.8,81.30952380952381,106.2091748714447
11,91.48936170212765,0.27228543766099833,81.66666666666667,84.66666666666667,83.21428571428571,107.23254251480103
12,91.59847244953627,0.29549148087871485,75.0,71.33333333333333,84.52380952380952,107.30689406394958
13,88.76159301691217,0.3649230308766509,83.75,79.86666666666666,89.04761904761905,106.77908301353455
14,92.253136933988,0.261055254730685,79.16666666666667,88.93333333333334,65.35714285714286,105.57223343849182
15,93.45335515548281,0.22840990556468224,85.41666666666667,89.86666666666666,88.57142857142857,106.3616738319397
16,93.01691216584834,0.23093912679830503,82.5,91.86666666666666,90.71428571428571,107.0269763469696
17,92.3076923076923,0.2738167619139984,80.0,90.26666666666667,88.69047619047619,106.99298691749573
18,94.81723949809056,0.20357286897969656,56.666666666666664,90.66666666666667,91.07142857142857,107.00371146202087
19,92.36224768139662,0.2366845053138918,76.66666666666667,89.2,89.88095238095238,106.43890142440796
20,87.56137479541735,0.4163637984672497,67.5,88.13333333333334,76.07142857142857,106.36375641822815
21,93.8897981451173,0.23231088151705676,84.16666666666667,89.46666666666667,91.66666666666667,106.55335974693298
22,94.27168576104746,0.2110742038629692,67.5,80.26666666666667,87.14285714285714,107.19591617584229
23,94.76268412438625,0.20739794480774937,76.25,91.06666666666666,82.26190476190476,106.30638861656189
24,92.7986906710311,0.26336968160266505,90.0,89.73333333333333,81.9047619047619,106.29063296318054
25,95.25368248772504,0.18119936259784575,85.83333333333333,88.8,93.33333333333333,106.6789402961731
26,95.85379159847245,0.17283786924812813,86.66666666666667,92.26666666666667,94.52380952380952,106.29733061790466
27,94.92635024549918,0.20032476296584154,92.91666666666667,88.26666666666667,93.69047619047619,104.90724778175354
28,94.59901800327333,0.22004462637264152,82.91666666666667,96.0,81.66666666666667,105.54902815818787
29,93.83524277141298,0.22213390943241015,86.25,77.06666666666666,86.9047619047619,106.3750832080841
30,95.63557010365521,0.17408460499076495,85.41666666666667,88.53333333333333,91.66666666666667,106.01437950134277
31,96.1811238406983,0.15712033436986908,88.33333333333333,93.2,96.30952380952381,106.6536717414856
32,94.70812875068194,0.18832638525757298,65.41666666666667,94.8,86.78571428571429,106.65602350234985
33,95.63557010365521,0.19056951378247347,88.33333333333333,91.06666666666666,96.07142857142857,108.04355192184448
34,94.16257501363884,0.22691471730198326,87.08333333333333,90.66666666666667,94.04761904761905,107.04775547981262
35,96.23567921440262,0.15753934611084647,86.25,90.13333333333334,96.19047619047619,107.56246614456177
36,96.50845608292417,0.15192423010212852,81.66666666666667,88.93333333333334,93.57142857142857,106.76287460327148
37,96.56301145662847,0.15429372639106265,80.83333333333333,96.26666666666667,95.5952380952381,106.99583983421326
38,96.78123295144572,0.16172406325470015,87.91666666666667,93.73333333333333,95.5952380952381,106.91331171989441
39,96.72667757774141,0.16151757443580647,83.33333333333333,94.4,96.19047619047619,107.61610198020935
40,96.61756683033279,0.17447994130759917,91.25,90.13333333333334,96.9047619047619,107.632577419281
41,97.2176759410802,0.14779341983576788,85.41666666666667,87.06666666666666,94.52380952380952,106.03800749778748
42,97.16312056737588,0.15897314126025244,89.16666666666667,96.4,95.47619047619048,105.9549446105957
43,94.54446262956901,0.2021808122577756,92.5,96.0,88.21428571428571,106.57725644111633
44,96.78123295144572,0.17286055515809307,92.08333333333333,87.46666666666667,96.66666666666667,106.3137686252594
45,97.2176759410802,0.13175897929287547,60.416666666666664,92.26666666666667,93.33333333333333,106.02217745780945
46,95.90834697217676,0.1791370375009639,95.83333333333333,96.0,89.16666666666667,106.76384544372559
47,97.32678668848881,0.1569643783551673,83.75,96.8,93.33333333333333,106.0634753704071
