round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
18,97.98145117294054,0.12636303180047906,98.26666666666667,95.0,98.13333333333334,94.4047619047619,96.66666666666667,98.26666666666667,98.21428571428571,96.15388298034668
19,98.09056192034916,0.12219805539995111,98.66666666666667,96.66666666666667,98.66666666666667,97.73809523809524,96.66666666666667,98.66666666666667,98.21428571428571,96.17921018600464
20,98.30878341516639,0.1098450851187126,98.92857142857143,95.41666666666667,98.53333333333333,98.92857142857143,96.66666666666667,98.66666666666667,98.92857142857143,95.86286234855652
21,97.8177850518276,0.1374667065342535,99.4047619047619,95.83333333333333,98.4,99.4047619047619,96.66666666666667,98.66666666666667,99.4047619047619,96.14327812194824
22,97.87234042553192,0.13099203789646835,99.4047619047619,95.83333333333333,96.53333333333333,98.21428571428571,96.66666666666667,98.66666666666667,99.4047619047619,95.97999429702759
23,97.87234042553192,0.12316171115952752,99.4047619047619,93.75,97.46666666666667,97.14285714285714,96.66666666666667,98.66666666666667,99.4047619047619,95.34421873092651
24,97.70867430441899,0.12726311672128665,99.4047619047619,92.91666666666667,99.33333333333333,89.64285714285714,96.66666666666667,99.33333333333333,99.4047619047619,97.10127925872803
25,97.70867430441899,0.12873063516348465,99.4047619047619,95.83333333333333,98.0,97.5,96.66666666666667,99.33333333333333,99.4047619047619,95.35371971130371
26,97.98145117294054,0.12236253566867351,99.4047619047619,95.41666666666667,98.93333333333334,96.54761904761905,96.66666666666667,99.33333333333333,99.4047619047619,95.98036646842957
27,98.03600654664484,0.12030209059318214,99.4047619047619,97.08333333333333,95.73333333333333,98.45238095238095,97.08333333333333,99.33333333333333,99.4047619047619,97.54291534423828
28,97.98145117294054,0.12241565006040438,99.4047619047619,95.41666666666667,99.06666666666666,97.5,97.08333333333333,99.33333333333333,99.4047619047619,96.28287768363953
29,97.98145117294054,0.1251731015371002,99.4047619047619,96.25,97.86666666666666,99.28571428571429,97.08333333333333,99.33333333333333,99.4047619047619,95.15136075019836
30,98.03600654664484,0.1201658462714163,99.4047619047619,95.83333333333333,98.4,97.97619047619048,97.08333333333333,99.33333333333333,99.4047619047619,96.25835704803467
31,98.09056192034916,0.120480270885184,99.4047619047619,94.58333333333333,97.73333333333333,98.45238095238095,97.08333333333333,99.33333333333333,99.4047619047619,95.3915901184082
32,97.98145117294054,0.11817901813829566,99.4047619047619,95.83333333333333,98.93333333333334,97.02380952380952,97.08333333333333,99.33333333333333,99.4047619047619,94.89045739173889
33,97.92689579923622,0.12229199522196973,99.4047619047619,96.25,97.73333333333333,95.95238095238095,97.08333333333333,99.33333333333333,99.4047619047619,94.99289584159851
34,97.98145117294054,0.12313816283005571,99.4047619047619,95.83333333333333,99.33333333333333,97.85714285714286,97.08333333333333,99.33333333333333,99.4047619047619,94.92539596557617
35,97.92689579923622,0.12072614254981906,99.4047619047619,95.41666666666667,97.46666666666667,98.45238095238095,97.08333333333333,99.33333333333333,99.4047619047619,95.77211451530457
36,98.03600654664484,0.1217430371842307,99.4047619047619,93.33333333333333,91.73333333333333,98.80952380952381,97.08333333333333,99.33333333333333,99.4047619047619,96.91296076774597
37,98.09056192034916,0.12050302071920355,99.4047619047619,95.0,98.53333333333333,99.4047619047619,97.08333333333333,99.33333333333333,99.4047619047619,96.8093364238739
38,97.92689579923622,0.121412189762662,99.4047619047619,95.0,98.26666666666667,98.57142857142857,97.08333333333333,99.33333333333333,99.4047619047619,96.13433361053467
39,98.19967266775778,0.11980970793429778,99.4047619047619,96.66666666666667,97.6,98.69047619047619,97.08333333333333,99.33333333333333,99.4047619047619,95.83501505851746
40,98.03600654664484,0.12011772758530148,99.4047619047619,95.83333333333333,98.26666666666667,98.57142857142857,97.08333333333333,99.33333333333333,99.4047619047619,95.12716436386108
41,98.09056192034916,0.1179485820597118,99.4047619047619,95.0,94.66666666666667,98.69047619047619,97.08333333333333,99.33333333333333,99.4047619047619,96.13547801971436
42,97.87234042553192,0.12522267935554707,99.4047619047619,96.66666666666667,97.2,95.5952380952381,97.08333333333333,99.33333333333333,99.4047619047619,95.53115057945251
43,98.03600654664484,0.12144712998094198,99.4047619047619,96.25,98.26666666666667,98.80952380952381,97.08333333333333,99.33333333333333,99.4047619047619,96.13488483428955
44,97.98145117294054,0.12128953510997736,99.4047619047619,92.5,98.26666666666667,97.26190476190476,97.08333333333333,99.33333333333333,99.4047619047619,95.89651441574097
45,97.98145117294054,0.12348720661599334,99.4047619047619,96.25,98.4,98.21428571428571,97.08333333333333,99.33333333333333,99.4047619047619,95.90280985832214
46,97.98145117294054,0.1219642980692603,99.4047619047619,95.41666666666667,98.13333333333334,98.69047619047619,97.08333333333333,99.33333333333333,99.4047619047619,97.06810641288757
47,98.14511729405346,0.12023966331817691,99.4047619047619,95.41666666666667,97.6,95.11904761904762,97.08333333333333,99.33333333333333,99.4047619047619,96.64341831207275
48,98.03600654664484,0.12287499412220847,99.4047619047619,95.0,97.2,98.45238095238095,97.08333333333333,99.33333333333333,99.4047619047619,97.49849438667297
49,97.87234042553192,0.12391768120292469,99.4047619047619,95.83333333333333,99.33333333333333,95.5952380952381,97.08333333333333,99.33333333333333,99.4047619047619,95.80898976325989
50,97.98145117294054,0.12443337992866371,99.4047619047619,97.5,99.2,90.11904761904762,97.5,99.33333333333333,99.4047619047619,96.88292956352234
51,97.98145117294054,0.12108633638227134,99.4047619047619,95.41666666666667,99.33333333333333,97.97619047619048,97.5,99.33333333333333,99.4047619047619,94.09047150611877
52,97.87234042553192,0.12370066458970541,99.4047619047619,95.41666666666667,97.86666666666666,98.57142857142857,97.5,99.33333333333333,99.4047619047619,95.65259003639221
53,97.98145117294054,0.12458619321967426,99.4047619047619,95.83333333333333,98.53333333333333,98.80952380952381,97.5,99.33333333333333,99.4047619047619,95.71773910522461
54,97.92689579923622,0.12352915276529404,99.4047619047619,94.58333333333333,98.93333333333334,97.73809523809524,97.5,99.33333333333333,99.4047619047619,96.43289351463318
55,97.92689579923622,0.12683992796669843,99.4047619047619,97.08333333333333,98.0,98.57142857142857,97.5,99.33333333333333,99.4047619047619,95.25625991821289
56,97.92689579923622,0.12141149474136283,99.4047619047619,95.41666666666667,98.66666666666667,98.33333333333333,97.5,99.33333333333333,99.4047619047619,95.61699390411377
57,97.87234042553192,0.12431434714945398,99.4047619047619,95.83333333333333,99.06666666666666,98.0952380952381,97.5,99.33333333333333,99.4047619047619,95.90520477294922
58,97.98145117294054,0.12187325963845821,99.4047619047619,95.41666666666667,98.0,99.04761904761905,97.5,99.33333333333333,99.4047619047619,94.7746090888977
59,98.03600654664484,0.12363602413549007,99.4047619047619,96.25,98.93333333333334,97.26190476190476,97.5,99.33333333333333,99.4047619047619,95.80378842353821
60,97.98145117294054,0.12279392577153792,99.4047619047619,95.83333333333333,97.6,93.0952380952381,97.5,99.33333333333333,99.4047619047619,96.09599566459656
61,98.47244953627933,0.10715870965138712,99.46666666666667,93.33333333333333,99.46666666666667,98.57142857142857,97.5,99.46666666666667,99.4047619047619,96.14670586585999
62,98.19967266775778,0.12182884151642893,99.6,95.41666666666667,99.6,98.57142857142857,97.5,99.6,99.4047619047619,95.62824845314026
63,98.30878341516639,0.11897017782782847,99.6,94.58333333333333,98.8,97.61904761904762,97.5,99.6,99.4047619047619,95.66079545021057
64,98.03600654664484,0.11759421929485236,99.6,95.83333333333333,99.06666666666666,98.69047619047619,97.5,99.6,99.4047619047619,96.10157251358032
65,98.3633387888707,0.116714864107178,99.6,92.5,98.66666666666667,98.45238095238095,97.5,99.6,99.4047619047619,96.29668760299683
66,98.14511729405346,0.11607007810029056,99.6,95.41666666666667,95.73333333333333,99.04761904761905,97.5,99.6,99.4047619047619,96.01343417167664
67,98.19967266775778,0.12236193319429355,99.6,95.83333333333333,98.66666666666667,98.21428571428571,97.5,99.6,99.4047619047619,94.36666369438171
68,98.25422804146208,0.11520653824344004,99.6,95.41666666666667,98.53333333333333,98.45238095238095,97.5,99.6,99.4047619047619,95.01314115524292
69,98.09056192034916,0.12492286494094075,99.6,96.66666666666667,98.93333333333334,98.45238095238095,97.5,99.6,99.4047619047619,95.89748644828796
