round,global_test_acc,global_test_loss,client1_val_acc,client2_val_acc,client3_val_acc,round_time
1,23.567921440261866,2.4321410203802176,86.25,67.46666666666667,90.5952380952381,97.77707266807556
2,87.12493180578286,0.3792665682989976,78.75,94.4,85.0,96.87770771980286
3,96.89034369885434,0.1268790022405828,82.91666666666667,94.66666666666667,94.88095238095238,97.33950614929199
4,97.7632296781233,0.10869163675394294,88.33333333333333,92.4,93.80952380952381,99.74807572364807
5,96.94489907255864,0.13588072831445405,87.91666666666667,94.66666666666667,92.14285714285714,97.31949520111084
6,97.2176759410802,0.12778137122875016,92.5,97.2,95.11904761904762,95.68407535552979
7,97.32678668848881,0.11923303999657069,94.16666666666667,97.2,96.9047619047619,98.19338989257812
8,97.70867430441899,0.11777978241034676,88.33333333333333,97.33333333333333,97.85714285714286,96.58157896995544
9,97.59956355701037,0.11901572835732027,93.33333333333333,92.4,95.83333333333333,97.99323511123657
10,97.54500818330605,0.13729959171052605,93.33333333333333,88.53333333333333,96.78571428571429,96.64153933525085
11,98.09056192034916,0.12238039241919037,95.83333333333333,96.26666666666667,98.21428571428571,96.65187931060791
12,98.25422804146208,0.12680290253737095,95.83333333333333,98.26666666666667,98.92857142857143,96.063560962677
13,98.19967266775778,0.12676750980508272,92.91666666666667,98.53333333333333,95.35714285714286,96.66459012031555
14,98.09056192034916,0.11855720148666697,94.58333333333333,98.8,98.33333333333333,97.62285423278809
15,97.92689579923622,0.13497942378809716,94.16666666666667,98.4,97.97619047619048,96.5436098575592
16,98.03600654664484,0.12137074853446142,96.25,97.73333333333333,98.45238095238095,96.92316746711731
17,98.19967266775778,0.1337563870318514,95.41666666666667,96.4,97.38095238095238,95.91874027252197
18,98.09056192034916,0.1272369312820078,94.16666666666667,96.53333333333333,97.38095238095238,96.57230854034424
19,98.30878341516639,0.14109683425233704,95.0,97.73333333333333,97.14285714285714,96.18490028381348
20,98.14511729405346,0.14355253752828817,95.83333333333333,98.26666666666667,96.78571428571429,97.40495109558105
21,98.25422804146208,0.17281913772829535,95.83333333333333,99.2,98.21428571428571,95.7362585067749
22,98.25422804146208,0.1453356857582862,95.41666666666667,97.86666666666666,97.97619047619048,97.16352987289429
23,97.59956355701037,0.15989856855444015,95.0,95.06666666666666,97.5,95.63973546028137
24,98.30878341516639,0.1458707787024368,94.16666666666667,98.66666666666667,98.69047619047619,96.88150382041931
25,98.41789416257501,0.1324601041866854,95.41666666666667,98.8,98.21428571428571,96.85136127471924
26,98.03600654664484,0.1460316643650254,95.41666666666667,98.4,96.78571428571429,95.47812581062317
27,98.41789416257501,0.11580275847932328,96.25,96.53333333333333,98.92857142857143,97.1202540397644
28,98.41789416257501,0.13537958877080608,95.0,98.26666666666667,98.45238095238095,96.5430178642273
29,98.3633387888707,0.12118838666520819,97.5,98.13333333333334,98.21428571428571,97.23529076576233
30,98.47244953627933,0.13444632679959695,95.83333333333333,99.06666666666666,97.5,97.642493724823
31,98.47244953627933,0.11816672491176146,96.25,96.53333333333333,97.85714285714286,96.238605260849
32,98.14511729405346,0.21206038930118853,95.41666666666667,98.8,92.85714285714286,97.23309230804443
33,98.19967266775778,0.1322977290269905,93.75,99.2,97.73809523809524,96.5179615020752
34,98.14511729405346,0.11466693755335591,95.41666666666667,98.4,96.78571428571429,97.75235795974731
35,98.3633387888707,0.13079677226962835,96.25,99.06666666666666,98.0952380952381,97.7829978466034
36,98.41789416257501,0.12969661824637302,95.83333333333333,98.66666666666667,98.33333333333333,96.69296503067017
37,98.58156028368795,0.13350836479043962,95.83333333333333,98.53333333333333,97.02380952380952,96.96821117401123
38,98.30878341516639,0.13648690207597172,95.0,98.13333333333334,98.0952380952381,98.59342408180237
39,98.41789416257501,0.13529031591039303,95.0,97.6,97.97619047619048,97.9296989440918
40,97.98145117294054,0.14378380950237724,96.66666666666667,98.4,96.54761904761905,98.39578890800476
41,98.09056192034916,0.12571784420940496,95.41666666666667,96.8,96.78571428571429,97.6235249042511
