round,global_test_acc,global_test_loss,global_best_score,current_beta,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
22,70.97654118930714,0.7683752117485836,80.11904761904762,0.89,46.666666666666664,63.46666666666667,68.21428571428571,52.916666666666664,70.8,80.11904761904762,7.959805965423584
23,66.61211129296235,0.7679742841885008,80.11904761904762,0.885,32.083333333333336,52.4,72.97619047619048,52.916666666666664,70.8,80.11904761904762,7.962176561355591
24,68.13966175668304,0.764043142055643,80.11904761904762,0.88,43.333333333333336,59.333333333333336,52.142857142857146,52.916666666666664,70.8,80.11904761904762,7.9526567459106445
25,66.50300054555373,0.8267083599649626,80.11904761904762,0.875,42.083333333333336,51.06666666666667,78.45238095238095,52.916666666666664,70.8,80.11904761904762,7.879837512969971
26,70.2127659574468,0.7277681889205143,80.11904761904762,0.87,44.583333333333336,57.6,68.80952380952381,52.916666666666664,70.8,80.11904761904762,8.527474641799927
27,69.77632296781233,0.7206717811781784,80.11904761904762,0.865,43.75,65.33333333333333,72.5,52.916666666666664,70.8,80.11904761904762,8.353655815124512
28,68.30332787779597,0.7821520320300398,80.11904761904762,0.86,43.75,63.86666666666667,55.357142857142854,52.916666666666664,70.8,80.11904761904762,7.955032587051392
29,64.26623022367703,0.8742475817943441,80.11904761904762,0.855,39.166666666666664,62.0,28.80952380952381,52.916666666666664,70.8,80.11904761904762,7.934906482696533
30,58.156028368794324,1.0662772963786948,80.11904761904762,0.85,28.75,55.86666666666667,76.66666666666667,52.916666666666664,70.8,80.11904761904762,7.861957788467407
31,76.05019094380796,0.6515956993760734,80.11904761904762,0.845,52.5,58.8,72.14285714285714,52.916666666666664,70.8,80.11904761904762,7.898162841796875
32,26.13202400436443,2.7862765213538863,80.11904761904762,0.84,59.583333333333336,60.666666666666664,79.04761904761905,59.583333333333336,70.8,80.11904761904762,7.84651517868042
33,73.75886524822695,0.7090025873019777,80.11904761904762,0.835,57.5,65.73333333333333,75.83333333333333,59.583333333333336,70.8,80.11904761904762,7.952351093292236
34,60.55646481178396,0.9166772365570068,80.11904761904762,0.83,40.416666666666664,64.13333333333334,66.78571428571429,59.583333333333336,70.8,80.11904761904762,7.901414632797241
35,74.95908346972176,0.7237893610165037,80.11904761904762,0.825,51.666666666666664,60.93333333333333,75.23809523809524,59.583333333333336,70.8,80.11904761904762,7.869948387145996
36,56.737588652482266,1.0838353592773964,80.11904761904762,0.8200000000000001,35.0,67.06666666666666,65.35714285714286,59.583333333333336,70.8,80.11904761904762,7.99697208404541
37,71.41298417894163,0.7260758609607302,80.11904761904762,0.815,40.416666666666664,55.06666666666667,78.0952380952381,59.583333333333336,70.8,80.11904761904762,7.958495378494263
38,74.5771958537916,0.6562682595746271,80.11904761904762,0.81,57.5,61.6,46.07142857142857,59.583333333333336,70.8,80.11904761904762,7.919604301452637
39,72.06764866339334,0.6889779115545338,80.11904761904762,0.8049999999999999,55.416666666666664,58.93333333333333,77.02380952380952,59.583333333333336,70.8,80.11904761904762,7.995614051818848
40,71.35842880523731,0.7154533308127831,80.11904761904762,0.8,50.0,63.06666666666667,50.357142857142854,59.583333333333336,70.8,80.11904761904762,7.911116600036621
41,72.99509001636662,0.6466537631791214,80.11904761904762,0.795,38.75,60.13333333333333,73.21428571428571,59.583333333333336,70.8,80.11904761904762,7.951395273208618
42,60.7746863066012,0.9231199231641046,80.11904761904762,0.79,45.833333333333336,58.8,79.4047619047619,59.583333333333336,70.8,80.11904761904762,7.934160947799683
