round,global_test_acc,global_test_loss,global_best_score,client1_val_acc,client2_val_acc,client3_val_acc,client1_pbest,client2_pbest,client3_pbest,round_time
51,97.43589743589743,0.13328572643262432,98.4,94.16666666666667,97.73333333333333,97.26190476190476,95.41666666666667,98.4,97.85714285714286,96.773690700531
52,97.32678668848881,0.135379381211884,98.4,93.75,96.4,96.30952380952381,95.41666666666667,98.4,97.85714285714286,97.68082046508789
53,96.50845608292417,0.14081379701784844,98.4,90.41666666666667,95.73333333333333,94.76190476190476,95.41666666666667,98.4,97.85714285714286,97.31835651397705
54,97.70867430441899,0.1043599250642101,98.8,92.5,98.8,97.73809523809524,95.41666666666667,98.8,97.85714285714286,97.48560309410095
55,97.7632296781233,0.11589672136248956,98.8,94.16666666666667,97.6,97.73809523809524,95.41666666666667,98.8,97.85714285714286,96.71020460128784
56,97.59956355701037,0.11398488551715454,98.8,92.08333333333333,94.13333333333334,94.88095238095238,95.41666666666667,98.8,97.85714285714286,97.88939094543457
57,97.98145117294054,0.11380909124473591,98.8,92.5,97.46666666666667,97.73809523809524,95.41666666666667,98.8,97.85714285714286,98.55610990524292
58,97.7632296781233,0.11112436809243859,98.8,92.5,95.86666666666666,96.42857142857143,95.41666666666667,98.8,97.85714285714286,96.9687430858612
59,97.7632296781233,0.12424240238033235,98.8,94.16666666666667,98.66666666666667,97.02380952380952,95.41666666666667,98.8,97.85714285714286,97.09370446205139
60,97.70867430441899,0.11500243559190683,98.8,94.16666666666667,95.33333333333333,96.54761904761905,95.41666666666667,98.8,97.85714285714286,96.78551721572876
61,97.87234042553192,0.1205437703375255,98.8,94.16666666666667,98.13333333333334,97.85714285714286,95.41666666666667,98.8,97.85714285714286,97.63734269142151
62,97.70867430441899,0.11071570403071056,98.8,93.33333333333333,97.86666666666666,97.73809523809524,95.41666666666667,98.8,97.85714285714286,97.19530415534973
63,98.03600654664484,0.1126478729500628,98.8,92.91666666666667,72.93333333333334,97.26190476190476,95.41666666666667,98.8,97.85714285714286,97.3036572933197
64,97.49045280960175,0.11336037351003174,98.8,92.91666666666667,90.8,95.83333333333333,95.41666666666667,98.8,97.85714285714286,97.6339282989502
65,97.49045280960175,0.10911552520701662,98.8,92.91666666666667,97.73333333333333,97.5,95.41666666666667,98.8,97.85714285714286,96.84283494949341
66,97.59956355701037,0.10401069555744721,98.8,96.25,98.26666666666667,97.38095238095238,96.25,98.8,97.85714285714286,96.73258543014526
67,97.8177850518276,0.11292044854931661,98.8,93.33333333333333,97.73333333333333,92.73809523809524,96.25,98.8,97.85714285714286,98.53499126434326
68,97.65411893071467,0.11566257779386119,98.8,94.16666666666667,98.53333333333333,98.21428571428571,96.25,98.8,98.21428571428571,96.97059464454651
69,97.54500818330605,0.1256275245797387,98.8,95.41666666666667,96.66666666666667,97.5,96.25,98.8,98.21428571428571,97.0878517627716
70,97.70867430441899,0.11636382682903285,98.8,82.08333333333333,97.6,97.5,96.25,98.8,98.21428571428571,96.54634952545166
71,97.7632296781233,0.11463223160284668,98.8,93.33333333333333,95.46666666666667,97.5,96.25,98.8,98.21428571428571,97.92864036560059
72,97.70867430441899,0.11338294241256242,98.8,90.41666666666667,97.86666666666666,97.85714285714286,96.25,98.8,98.21428571428571,96.76190567016602
73,97.87234042553192,0.11265180068158802,98.8,95.0,98.0,96.42857142857143,96.25,98.8,98.21428571428571,97.39460301399231
74,97.59956355701037,0.1236438655719996,98.8,86.25,95.73333333333333,95.5952380952381,96.25,98.8,98.21428571428571,99.27424216270447
75,97.87234042553192,0.11579969013210162,98.8,95.0,95.73333333333333,97.5,96.25,98.8,98.21428571428571,96.93391418457031
76,97.7632296781233,0.11168368768091474,98.8,92.91666666666667,95.6,97.02380952380952,96.25,98.8,98.21428571428571,96.74423456192017
77,97.7632296781233,0.11377874890679558,98.8,92.08333333333333,97.6,97.02380952380952,96.25,98.8,98.21428571428571,96.127277135849
78,97.8177850518276,0.11662969817728575,98.8,95.41666666666667,96.93333333333334,97.85714285714286,96.25,98.8,98.21428571428571,97.80194854736328
79,97.70867430441899,0.12161046857664619,98.8,93.75,97.86666666666666,97.5,96.25,98.8,98.21428571428571,97.1690001487732
