round,global_test_acc,global_test_loss,client1_val_acc,client2_val_acc,client3_val_acc,round_time
1,27.550463720676486,1.349355697631836,43.75,62.53333333333333,60.714285714285715,9.057198762893677
2,56.68303327877796,0.9750582103071541,52.083333333333336,40.0,73.21428571428571,8.286890745162964
3,62.9569012547736,0.8813545909421198,62.5,55.333333333333336,51.19047619047619,8.064659357070923
4,76.97763229678124,0.62035841469107,47.083333333333336,75.33333333333333,43.333333333333336,8.03871464729309
5,70.59465357337697,0.7777856608916973,73.33333333333333,79.46666666666667,73.21428571428571,8.009403467178345
6,72.83142389525368,0.6238581034643896,69.16666666666667,62.4,72.02380952380952,8.096745491027832
7,79.15984724495362,0.5729711990931938,54.583333333333336,77.2,73.0952380952381,8.077357292175293
8,78.12329514457174,0.5733333713021772,72.91666666666667,74.0,81.78571428571429,8.01396632194519
9,78.34151663938898,0.5507562705155077,60.0,77.73333333333333,75.83333333333333,8.091442346572876
10,79.75995635570104,0.5438624332691061,67.08333333333333,72.0,79.88095238095238,8.050159215927124
11,83.25150027277687,0.4729299833034647,68.33333333333333,84.4,82.97619047619048,8.077483415603638
12,79.21440261865794,0.5233573307251108,73.75,69.06666666666666,84.64285714285714,8.089032888412476
13,84.61538461538461,0.43927843097982733,66.25,82.4,82.85714285714286,8.093926906585693
14,84.39716312056737,0.4368975758552551,77.91666666666667,86.26666666666667,55.714285714285715,8.176849603652954
15,85.70649208947081,0.40718259533931467,79.16666666666667,85.06666666666666,85.35714285714286,8.04534649848938
16,84.77905073649754,0.4042200029923998,66.66666666666667,86.26666666666667,84.4047619047619,8.077672481536865
17,85.43371522094927,0.3887143864713866,69.58333333333333,82.26666666666667,87.14285714285714,8.139561891555786
18,87.34315330060011,0.3591675301050318,80.83333333333333,87.46666666666667,87.85714285714286,8.23874306678772
19,85.6519367157665,0.38406291141592225,69.16666666666667,87.33333333333333,80.71428571428571,8.09008240699768
20,87.99781778505182,0.3268532095284298,62.916666666666664,87.86666666666666,88.33333333333333,8.19260573387146
21,85.27004909983633,0.3790166013199708,78.75,78.53333333333333,88.57142857142857,8.31247878074646
22,86.03382433169668,0.3663041802315876,77.5,86.53333333333333,66.54761904761905,8.116678476333618
23,85.43371522094927,0.38224351200564155,80.0,88.8,85.5952380952381,8.174851894378662
24,82.8150572831424,0.41495954271020563,59.583333333333336,85.2,76.66666666666667,8.064847469329834
25,85.32460447354065,0.35589006902842685,71.25,87.06666666666666,86.30952380952381,7.968223810195923
26,86.47026732133115,0.3452116569568371,82.91666666666667,87.86666666666666,87.14285714285714,8.00659704208374
27,87.67048554282597,0.32038173901623695,66.25,88.4,88.33333333333333,7.954669713973999
28,76.15930169121658,0.6379866055373488,65.0,75.73333333333333,74.88095238095238,8.105465173721313
29,88.54337152209493,0.32288697207796163,77.08333333333333,88.4,90.95238095238095,7.849841833114624
30,89.52536824877251,0.314180040667797,57.916666666666664,86.66666666666667,86.19047619047619,8.068408012390137
31,88.54337152209493,0.3344865035394142,66.66666666666667,85.73333333333333,88.57142857142857,8.102063655853271
32,87.61593016912165,0.33946618283617086,78.33333333333333,89.2,74.04761904761905,8.033596754074097
33,87.2885979268958,0.3520240907011361,84.58333333333333,88.93333333333334,76.54761904761905,8.01047658920288
